Root, R, G, B, mean R, mean G, mean B, sd R, sd G, sd B, Mult, NOTES: Records all roots in first image only.
0, 96, 104, 109, 105.16, 111.96, 115.13, 9.49, 7.52, 5.22
0, 94, 101, 108, 105.13, 111.92, 115.11, 9.49, 7.53, 5.23
0, 92, 100, 108, 105.08, 111.88, 115.09, 9.51, 7.55, 5.23
0, 90, 99, 107, 105.03, 111.84, 115.06, 9.53, 7.57, 5.24
0, 89, 98, 106, 104.98, 111.79, 115.03, 9.56, 7.60, 5.26
0, 90, 98, 107, 104.93, 111.75, 115.00, 9.58, 7.63, 5.27
0, 93, 102, 110, 104.89, 111.72, 114.99, 9.59, 7.64, 5.27
0, 97, 105, 114, 104.87, 111.69, 114.98, 9.59, 7.63, 5.26
0, 99, 106, 115, 104.85, 111.68, 114.98, 9.58, 7.63, 5.26
0, 101, 109, 115, 104.83, 111.67, 114.98, 9.56, 7.62, 5.25
0, 106, 113, 116, 104.84, 111.67, 114.99, 9.55, 7.61, 5.24
0, 108, 115, 114, 104.85, 111.68, 114.98, 9.53, 7.60, 5.23
0, 105, 111, 111, 104.85, 111.68, 114.97, 9.52, 7.58, 5.23
0, 104, 109, 112, 104.85, 111.67, 114.96, 9.50, 7.57, 5.22
0, 102, 108, 111, 104.84, 111.66, 114.95, 9.49, 7.56, 5.22
0, 103, 109, 113, 104.83, 111.65, 114.94, 9.48, 7.55, 5.21
0, 104, 110, 115, 104.83, 111.65, 114.94, 9.46, 7.54, 5.20
0, 107, 111, 117, 104.84, 111.64, 114.95, 9.45, 7.53, 5.20
0, 110, 115, 119, 104.85, 111.65, 114.96, 9.44, 7.52, 5.19
0, 113, 118, 122, 104.88, 111.67, 114.98, 9.43, 7.52, 5.20
0, 116, 120, 123, 104.91, 111.70, 115.01, 9.44, 7.52, 5.21
0, 117, 121, 125, 104.95, 111.73, 115.04, 9.45, 7.53, 5.23
0, 112, 117, 119, 104.97, 111.75, 115.05, 9.44, 7.52, 5.23
0, 110, 114, 117, 104.99, 111.75, 115.06, 9.43, 7.51, 5.22
0, 103, 109, 113, 104.98, 111.74, 115.05, 9.42, 7.50, 5.21
0, 99, 108, 111, 104.96, 111.73, 115.04, 9.41, 7.49, 5.21
0, 92, 102, 107, 104.92, 111.70, 115.02, 9.42, 7.50, 5.22
0, 88, 99, 106, 104.87, 111.66, 114.99, 9.45, 7.52, 5.24
0, 87, 98, 106, 104.82, 111.62, 114.96, 9.49, 7.55, 5.25
0, 89, 99, 108, 104.77, 111.58, 114.94, 9.51, 7.57, 5.26
0, 93, 102, 112, 104.73, 111.55, 114.93, 9.52, 7.57, 5.25
0, 98, 105, 116, 104.71, 111.53, 114.93, 9.52, 7.57, 5.25
0, 101, 107, 116, 104.70, 111.52, 114.94, 9.50, 7.56, 5.24
0, 107, 112, 119, 104.71, 111.52, 114.95, 9.49, 7.55, 5.24
